ID,Subtype,GPSC,ST,Country,Affiliation,Latitude,Longitude
ERR884359,19A,1,4768,POLAND,Gladstone,50.76667,16.28333
ERR884370,19A,1,4768,POLAND,Gladstone,50.76667,16.28333
ERR884379,19A,1,320,POLAND,Gladstone,50.76667,16.28333
ERR884392,19A-II,10,10917,POLAND,Gladstone,50.76667,16.28333
ERR884394,19A,1,320,POLAND,Gladstone,50.76667,16.28333
ERR884406,19A,1,320,POLAND,Gladstone,50.76667,16.28333
ERR884408,19A-I,10,319,POLAND,Gladstone,50.76667,16.28333
ERR884429,19A-II,10,276,POLAND,Gladstone,50.76667,16.28333
ERR884448,19A,1,320,POLAND,Gladstone,50.76667,16.28333
ERR884460,19A,1,320,POLAND,Gladstone,50.76667,16.28333
ERR884467,19A,1,320,POLAND,Gladstone,50.76667,16.28333
ERR884468,19A,1,4768,POLAND,Gladstone,50.76667,16.28333
ERR884472,19A,1,4768,POLAND,Gladstone,50.76667,16.28333
ERR900651,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR908855,19A-I,17,10634,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR908879,19A-I,17,2057,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR908882,19A-I,5,172,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR908920,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR908942,19A-I,17,10634,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR908947,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909019,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909031,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909035,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909044,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909045,19A-II,79,5410,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909053,19A-II,79,5410,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909055,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909072,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909111,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909112,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909123,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909124,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909135,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909144,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909187,19A-I,17,10952,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909235,19A-I,5,172,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909253,19A-I,17,4873,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909285,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR909291,19A-I,17,10628,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913062,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913083,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913090,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913118,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913121,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913139,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913151,19A-I,17,4873,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913152,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913508,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913529,19A-I,17,11678,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR913542,19A-II,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925063,19A-II,102,7687,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925081,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925093,19A-I,17,4873,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925120,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925139,19A-I,17,6255,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925188,19A-I,17,4872,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925230,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925262,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925346,19A-I,17,4872,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR925372,19A-I,17,2062,SOUTH_AFRICA,Gladstone,-33.918861,18.4233
ERR956281,19A-II,4,199,MALAYSIA,Gladstone,2.720558026,113.2651516
ERR956289,19A,474,3781,MALAYSIA,Gladstone,2.720558026,113.2651516
ERR979905,19A-I,84,7622,NEPAL,Gladstone,27.71667,85.36667
ERR979958,19A-I,307,5282,NEPAL,Gladstone,27.71667,85.36667
ERR980052,19A-I,11,11023,NEPAL,Gladstone,27.71667,85.36667
ERR980075,19A-I,10,5034,NEPAL,Gladstone,27.71667,85.36667
ERR980136,19A-I,307,5282,NEPAL,Gladstone,27.71667,85.36667
ERR326465,19A,4,199,USA,Monocle,40,-100
ERR326377,19A,27,695,USA,Monocle,40,-100
ERR586391,19A,1,320,USA,Monocle,40,-100
ERR505852,19A,4,199,USA,Monocle,40,-100
ERR326462,19A,4,199,USA,Monocle,40,-100
ERR326390,19A,,199,USA,Monocle,40,-100
ERR433762,19A-I,723,9497,USA,Monocle,40,-100
ERR326398,19A,,663,USA,Monocle,40,-100
ERR326360,19A,585,663,USA,Monocle,40,-100
ERR316821,19A,53,847,MALAWI,Monocle,-13.5,34
ERR326401,19A,585,12849,USA,Monocle,40,-100
ERR326584,19A,4,199,USA,Monocle,40,-100
ERR316622,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR516672,19A,53,847,MALAWI,Monocle,-13.5,34
ERR316608,19A-I,116,5080,MALAWI,Monocle,-13.5,34
ERR316611,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR501491,19A,53,5262,MALAWI,Monocle,-13.5,34
ERR316606,19A,53,847,MALAWI,Monocle,-13.5,34
ERR316602,19A-I,17,2062,MALAWI,Monocle,-13.5,34
ERR501578,19A,53,847,MALAWI,Monocle,-13.5,34
ERR2667694,19A-II,4,199,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667714,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667717,19A,714,4062,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667722,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667724,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667727,19A,4,876,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667734,19A,4,876,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667737,19A,1,1451,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667738,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667739,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667740,19A-II,5,172,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667750,19A,4,876,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667756,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667761,19A,1,320,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667764,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667765,19AF,290,13887,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667771,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667773,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667780,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667781,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667783,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667787,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667795,19A,1,320,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667799,19A,4,876,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667803,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667806,19A-II,10,276,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667811,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667821,19A-I,5,14428,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667823,19A-I,5,14588,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667832,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667838,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667840,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667884,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667886,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667912,19A,1,2410,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667914,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667915,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667917,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667920,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667928,19A-I,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667932,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667933,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667948,19A,1,320,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667963,19A-II,5,1131,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667544,19AF,290,14493,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2667605,19A,4,15181,ARGENTINA,Monocle,-38.416097,-63.616672
ERR2089474,19AF,577,11328,BRAZIL,Monocle,-14.235004,-51.92528
ERR2667167,19A-I,18,733,BRAZIL,Monocle,-14.235004,-51.92528
ERR1788419,19A,1,320,BRAZIL,Monocle,-14.235004,-51.92528
ERR2667169,19A,1,320,BRAZIL,Monocle,-14.235004,-51.92528
ERR4501423,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501436,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501448,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501463,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501362,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501425,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501445,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501359,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501328,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501376,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501379,19A-I,10,5195,SPAIN,Monocle,41.3825,2.17694
ERR4501381,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501353,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501383,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501386,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501387,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501388,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501427,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501395,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501396,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501397,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501398,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR4501404,19A-II,10,276,SPAIN,Monocle,41.3825,2.17694
ERR4501407,19A-I,10,2013,SPAIN,Monocle,41.3825,2.17694
ERR714204,19A,331,12716,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR714225,19A-II,121,10676,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR714397,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730143,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730144,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730146,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730155,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730156,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730159,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730164,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730202,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730203,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730207,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730213,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730218,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730225,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730229,19A,80,10629,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730235,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730237,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730240,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730242,19A,53,11714,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730248,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730251,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730258,19A,94,2174,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730267,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730271,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730276,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730281,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730319,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730324,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730326,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730327,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089197,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730362,19A-I,10,2013,GHANA,Monocle,5.661083,-0.202815
ERR730442,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730447,19A,53,11714,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730454,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730462,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730472,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730479,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730486,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR730492,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR870046,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR862302,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR870081,19A,53,11714,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR870095,19A-I,121,10676,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR870126,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR870163,19A,1,202,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR870293,19A,1,202,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913156,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913158,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913159,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913166,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913170,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913171,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913173,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913405,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913174,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913178,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913182,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913183,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913185,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913186,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913195,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913196,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913408,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913198,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913200,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913201,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913409,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913214,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913228,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913411,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913231,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913232,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089202,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913236,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913238,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913418,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913261,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913262,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913274,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913276,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913279,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913280,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913281,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913284,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913287,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913302,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913432,19A,53,10970,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913322,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913335,19A,53,12285,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913445,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913352,19A-II,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913362,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913371,19A,684,9769,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913379,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913383,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR913475,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997513,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997517,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997475,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997579,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997589,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997662,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997667,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997669,19A,53,12292,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR997680,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR984268,19A,94,2174,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR984271,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR984279,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106736,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106740,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106742,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106747,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106753,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106756,19A-I,43,12304,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106761,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106775,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106780,19A,84,12307,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106782,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106784,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106786,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106793,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106796,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1106813,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191912,19A-I,88,1735,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191913,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191916,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191924,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191824,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191940,19A,80,10629,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191944,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191947,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191953,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191960,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191991,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1192001,19A,94,2174,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191828,19A,94,2174,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191840,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089233,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191861,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1192095,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1192107,19A-I,88,12316,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1191864,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1192129,19A,58,11691,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430803,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430807,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430811,19A,88,12377,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430814,19A,53,12191,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430822,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430893,19A,80,10629,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430899,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430929,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430941,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430948,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430949,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1430956,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540677,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540688,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540779,19A,53,12285,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540780,19A,53,12285,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540792,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540797,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1540833,19A-I,121,4029,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089256,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453297,19A-II,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453302,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR2089245,19A,53,12285,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453387,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453394,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453415,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453435,19A,53,12397,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1453484,19A,53,12285,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658078,19A-II,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658082,19A,53,847,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658087,19A-I,5,10542,THE_GAMBIA,Monocle,13.20593907,-16.19350467
ERR1658088,19A,53,12216,THE_GAMBIA,Monocle,13.20593907,-16.19350467
